date,sym,oi,nc_long,nc_short,c_long,c_short
2018-11-06,NQ_MINI,243313,52664,53256,156532,150354
2018-11-13,NQ_MINI,248663,44843,50245,166416,153011
2018-11-20,NQ_MINI,256397,50248,45777,159334,160681
2018-11-27,NQ_MINI,240730,56622,42895,150012,159478
2018-12-04,NQ_MINI,243099,40593,50917,165759,153879
2018-12-11,NQ_MINI,253480,49199,52243,172649,168136
2018-12-18,NQ_MINI,272148,53350,49858,176056,181721
2018-12-24,NQ_MINI,208265,52264,41482,119702,135539
2018-12-31,NQ_MINI,203989,36635,45427,138441,125446
2019-01-08,NQ_MINI,205311,36954,43000,142837,119632
2019-01-15,NQ_MINI,208903,35340,50051,148053,113730
2019-01-22,NQ_MINI,206783,37953,52154,144199,119770
2019-01-29,NQ_MINI,217732,37629,56139,153680,119334
2019-02-05,NQ_MINI,215458,37302,60814,148661,107263
2019-02-12,NQ_MINI,215006,37537,64330,149905,107166
2019-02-19,NQ_MINI,221601,41617,67340,152506,111287
2019-02-26,NQ_MINI,223287,47924,67374,147436,112603
2019-03-05,NQ_MINI,232670,46741,67954,153706,115487
2019-03-12,NQ_MINI,257837,55478,69130,162333,131793
2019-03-19,NQ_MINI,199340,62737,60482,105983,98384
2019-03-26,NQ_MINI,193624,61111,53698,99776,98756
2019-04-02,NQ_MINI,196541,61547,54406,102341,102082
2019-04-09,NQ_MINI,201019,61935,54541,104165,103493
2019-04-16,NQ_MINI,209067,58971,67493,112103,93299
2019-04-23,NQ_MINI,217253,62767,68807,117544,102220
2019-04-30,NQ_MINI,219945,65137,67545,118019,108452
2019-05-07,NQ_MINI,208882,56387,65733,115033,101731
2019-05-14,NQ_MINI,216460,58313,46831,117392,121103
2019-05-21,NQ_MINI,216280,63912,50950,114982,121384
2019-05-28,NQ_MINI,223713,69512,51791,115926,130328
2019-06-04,NQ_MINI,222720,61407,57198,126490,125631
2019-06-11,NQ_MINI,219921,69109,57546,114635,119516
2019-06-18,NQ_MINI,247705,75025,53551,131856,152383
2019-06-25,NQ_MINI,216956,77660,55090,106281,124944
2019-07-02,NQ_MINI,209069,70352,45750,105721,125277
2019-07-09,NQ_MINI,210823,62974,45043,111433,123083
2019-07-16,NQ_MINI,216097,74893,49416,104557,125540
2019-07-23,NQ_MINI,224625,71490,48156,115467,134803
2019-07-30,NQ_MINI,228217,75469,50496,116017,134806
2019-08-06,NQ_MINI,204915,83876,44837,85400,113598
2019-08-13,NQ_MINI,194142,74152,49957,84587,99811
2019-08-20,NQ_MINI,191768,72429,48852,84954,98017
2019-08-27,NQ_MINI,200114,70389,47505,92438,102577
2019-09-03,NQ_MINI,200086,71410,46956,89733,105837
2019-09-10,NQ_MINI,204212,72306,45409,92648,116037
2019-09-17,NQ_MINI,249740,81492,46699,119916,146188
2019-09-24,NQ_MINI,202930,69740,55961,99153,106174
2019-10-01,NQ_MINI,206517,75051,48279,96645,115011
2019-10-08,NQ_MINI,202812,66677,48618,101923,112645
2019-10-15,NQ_MINI,214331,83912,51510,97711,117511
2019-10-22,NQ_MINI,218954,83919,52831,98135,123308
2019-10-29,NQ_MINI,229678,95765,55336,98614,130243
2019-11-05,NQ_MINI,226851,92311,51143,98632,127503
2019-11-12,NQ_MINI,231853,93644,53770,100725,128536
2019-11-19,NQ_MINI,232945,90161,55587,103004,125241
2019-11-26,NQ_MINI,224422,90143,56890,94546,116718
2019-12-03,NQ_MINI,210730,70475,48369,99669,112930
2019-12-10,NQ_MINI,213003,65503,53303,102886,106060
2019-12-17,NQ_MINI,276325,65526,57629,159734,159208
2019-12-24,NQ_MINI,211094,63307,49825,104680,115004
2019-12-31,NQ_MINI,216734,71510,45874,99846,126140
2020-01-07,NQ_MINI,210289,64167,47492,100419,112771
2020-01-14,NQ_MINI,215871,69106,52380,101307,115921
2020-01-21,NQ_MINI,216925,69236,60242,104748,108111
2020-01-28,NQ_MINI,206168,71765,47384,91981,109356
2020-02-04,NQ_MINI,204786,70544,49254,92307,103391
2020-02-11,NQ_MINI,207829,74042,65312,91758,97152
2020-02-18,NQ_MINI,208321,78468,60067,87030,101342
2020-02-25,NQ_MINI,214665,82960,43382,76623,119697
2020-03-03,NQ_MINI,216843,77787,45575,96410,130089
2020-03-10,NQ_MINI,220158,74994,57325,101776,124138
2020-03-17,NQ_MINI,296271,66840,44424,143035,167394
2020-03-24,NQ_MINI,199855,66725,39308,99146,124747
2020-03-31,NQ_MINI,186519,63626,42223,93904,107731
2020-04-07,NQ_MINI,183367,59794,45780,93491,99041
2020-04-14,NQ_MINI,177937,54512,54263,94136,86108
2020-04-21,NQ_MINI,179254,59215,50491,90485,94748
2020-04-28,NQ_MINI,181751,59391,48390,91457,99596
2020-05-05,NQ_MINI,184505,57723,44877,95699,105969
2020-05-12,NQ_MINI,196564,64153,55706,98691,107626
2020-05-19,NQ_MINI,198166,59651,64605,103341,100526
2020-05-26,NQ_MINI,210002,68738,65299,103936,109050
2020-06-02,NQ_MINI,209734,68534,55937,108365,117948
2020-06-09,NQ_MINI,216274,67392,57235,112958,116594
2020-06-16,NQ_MINI,228649,73267,48080,114726,141942
2020-06-23,NQ_MINI,182561,74408,35442,76507,115293
2020-06-30,NQ_MINI,194081,78279,34460,82457,125477
2020-07-07,NQ_MINI,212535,81797,37097,94961,137971
2020-07-14,NQ_MINI,223283,79514,43900,106974,139640
2020-07-21,NQ_MINI,222203,65233,49524,116861,134616
2020-07-28,NQ_MINI,220915,72439,48333,108094,137349
2020-08-04,NQ_MINI,228566,73593,55336,113752,135696
2020-08-11,NQ_MINI,235063,68940,56439,121116,137545
2020-08-18,NQ_MINI,229944,77881,56674,107832,135221
2020-08-25,NQ_MINI,234983,78125,58405,108913,135552
2020-09-01,NQ_MINI,245148,79307,70675,115922,131246
2020-09-08,NQ_MINI,250803,71282,89752,117647,121682
2020-09-15,NQ_MINI,348364,77191,158062,201458,145576
2020-09-22,NQ_MINI,332017,83379,217690,196172,76780
2020-09-29,NQ_MINI,275596,74283,153977,148270,83847
2020-10-06,NQ_MINI,277502,72643,147656,153044,92919
2020-10-13,NQ_MINI,226211,73666,55798,99905,132610
2020-10-20,NQ_MINI,219891,66113,60050,103167,124156
2020-10-27,NQ_MINI,227676,65835,66326,113041,122370
2020-11-03,NQ_MINI,222955,65827,65515,108455,118816
2020-11-10,NQ_MINI,238100,68425,83707,121444,118634
2020-11-17,NQ_MINI,238473,62535,79013,131321,122892
2020-11-24,NQ_MINI,247258,66177,88975,132639,120244
2020-12-01,NQ_MINI,245965,66746,89369,131684,118114
2020-12-08,NQ_MINI,244507,70005,60937,125855,143956
2020-12-15,NQ_MINI,276828,75075,63040,144136,167162
2020-12-21,NQ_MINI,212706,70311,39114,107824,138876
2020-12-29,NQ_MINI,216887,70702,50905,109147,131917
2021-01-05,NQ_MINI,220898,72329,46546,111311,139374
2021-01-12,NQ_MINI,232289,78363,57950,116861,136900
2021-01-19,NQ_MINI,235051,85676,54065,114201,140904
2021-01-26,NQ_MINI,232059,87917,48255,106202,141150
2021-02-02,NQ_MINI,234732,87172,58103,105860,137458
2021-02-09,NQ_MINI,234372,83028,57366,110692,137581
2021-02-16,NQ_MINI,235353,75218,54113,117339,138555
2021-02-23,NQ_MINI,240070,67535,72923,129279,126380
2021-03-02,NQ_MINI,244016,56614,80107,145127,115331
2021-03-09,NQ_MINI,253528,62457,74951,149443,125268
2021-03-16,NQ_MINI,257385,57067,69394,157656,137883
2021-03-23,NQ_MINI,221777,49731,62389,138012,118695
2021-03-30,NQ_MINI,222230,48096,65961,138306,112990
2021-04-06,NQ_MINI,214588,57439,66835,119018,106288
2021-04-13,NQ_MINI,214302,59294,65405,116412,106040
2021-04-20,NQ_MINI,218144,55287,60412,120484,113852
2021-04-27,NQ_MINI,217879,52561,60319,124866,110721
2021-05-04,NQ_MINI,237240,57165,73968,136086,111698
2021-05-11,NQ_MINI,227436,61213,67224,125878,109445
2021-05-18,NQ_MINI,227977,58992,65094,127237,114397
2021-05-25,NQ_MINI,233388,52932,66227,139030,116712
2021-06-01,NQ_MINI,238373,53160,67709,143253,119689
2021-06-08,NQ_MINI,238155,60518,69018,134844,117058
2021-06-15,NQ_MINI,288897,65892,76926,169189,146421
2021-06-22,NQ_MINI,223769,58747,69112,127857,108361
2021-06-29,NQ_MINI,224134,63525,71624,123568,102843
2021-07-06,NQ_MINI,228288,65755,67326,125742,108440
2021-07-13,NQ_MINI,232282,67964,72220,129286,107353
2021-07-20,NQ_MINI,234532,71895,74177,123256,112987
2021-07-27,NQ_MINI,234722,63838,73663,132384,113917
2021-08-03,NQ_MINI,223043,64869,66335,119732,107628
2021-08-10,NQ_MINI,233359,58502,71771,133533,107827
2021-08-17,NQ_MINI,234502,54913,76841,138641,104192
2021-08-24,NQ_MINI,227123,65165,67583,122913,104505
2021-08-31,NQ_MINI,230598,69396,71845,119514,104396
2021-09-07,NQ_MINI,234329,75435,70447,111177,107333
2021-09-14,NQ_MINI,277699,81991,72429,140292,142839
2021-09-21,NQ_MINI,222302,69901,60479,111483,120643
2021-09-28,NQ_MINI,230609,64041,66321,120760,115414
2021-10-05,NQ_MINI,225151,58770,61423,122150,116699
2021-10-12,NQ_MINI,230615,60671,61489,127302,124426
2021-10-19,NQ_MINI,237365,60578,63635,135012,124584
2021-10-26,NQ_MINI,245510,65755,69010,137552,131139
2021-11-02,NQ_MINI,255587,71515,64296,144589,142828
2021-11-09,NQ_MINI,262897,82027,65825,140310,150355
2021-11-16,NQ_MINI,264338,80615,67157,142458,152007
2021-11-23,NQ_MINI,258727,83595,55581,130622,153394
2021-11-30,NQ_MINI,258476,86716,52783,130523,155974
2021-12-07,NQ_MINI,251880,80716,54938,124386,149271
2021-12-14,NQ_MINI,269716,85036,51573,124070,158273
2021-12-21,NQ_MINI,208070,71976,46616,96389,123660
2021-12-28,NQ_MINI,211097,69315,55211,104127,119162
2022-01-04,NQ_MINI,210931,69552,47827,98227,125119
2022-01-11,NQ_MINI,220222,76075,54804,98975,121980
2022-01-18,NQ_MINI,235810,88593,58387,101204,130887
2022-01-25,NQ_MINI,243347,87909,57807,107102,142153
2022-02-01,NQ_MINI,239334,71179,72168,125624,113626
