sig_i,entry_i,exit_i,dir,R,conviction,reason,dist,risk_pct
154442,154443,154491,-1,0.9267564770579487,0.5,time,10.056579296415748,0.0075
154813,154814,154814,-1,-1.0231574420559217,0.5,stop,9.716099017178522,0.0075
155504,155505,155530,1,3.0,0.75,target,4.265328382658026,0.0075
155871,155872,155920,-1,0.12015965615585336,0.5,time,6.824253882156427,0.0075
156269,156270,156318,1,-0.6980098114177941,0.5,time,8.108768540807887,0.0075
157705,157706,157754,-1,0.221736648010077,0.75,time,3.337292263778636,0.0075
157961,157962,157984,-1,-1.0560279909818087,0.5,stop,4.015849864632173,0.0075
158088,158089,158091,1,-1.0246789763213522,0.75,stop,9.117071837588355,0.0075
158797,158798,158810,1,-1.1170288592497566,1.0,stop,1.9226026934068159,0.0075
158912,158913,158961,-1,-0.2990783565066036,0.5,time,4.3132509321892485,0.0075
158996,158997,159000,1,-1.0395850041088042,0.5,stop,5.683970611231189,0.0075
159130,159131,159151,1,-1.0926832707819423,0.5,stop,2.427622569873165,0.0075
159978,159979,159984,-1,3.0,0.75,target,1.3760427830518438,0.0075
159990,159991,160008,-1,3.0,0.75,target,2.345657566227146,0.0075
160985,160986,161008,-1,3.0,0.5,target,2.404124292077313,0.0075
161290,161291,161339,-1,0.7563916608832317,1.0,time,7.112717231332454,0.0075
161907,161908,161915,1,-1.0927592687240297,0.5,stop,2.4256336115511203,0.0075
162108,162109,162157,1,0.17664297124990602,0.75,time,4.132629760668351,0.0075
162279,162280,162295,-1,-1.0695034020905505,0.75,stop,3.2372516054217613,0.0075
162758,162759,162760,1,-1.0585151884295476,1.0,stop,3.845155523523772,0.0075
163471,163472,163472,1,-1.2260334827841477,0.75,stop,0.9954277447238837,0.0075
163579,163580,163613,1,-1.0330223492830841,0.5,stop,6.8135673228787255,0.0075
163769,163770,163770,-1,-1.0610377204289174,0.5,stop,3.686245135283798,0.0075
164403,164404,164407,1,-1.0510330509657684,0.75,stop,4.408907477446974,0.0075
165166,165167,165185,1,-1.1137178070783302,0.75,stop,1.9785819457890739,0.0075
165391,165392,165397,-1,-1.0422402907448425,0.75,stop,5.326667881124422,0.0075
165500,165501,165549,-1,0.7251671969168759,0.5,time,4.302456058775306,0.0075
